Paper,Authors,year,subject,MALE,Mean Year,modality,linguisticity,Task,Kinds of response,inference,contrast,simple,location,software,Original Space,Reported Coordinates,x,y,z,mni_x,mni_y,mni_z,z score,correction,Effect,Gaps,scanner,Tesla,design,Title,Journal,inf_name,contrasts,vertices,sx,sy,sz,hemisphere,study
5,"Goel, V. and Dolan, R. J.",2001,14,6,28.57,visual,linguistic,contentful / abstract three-term relational (spatial / nonspatial),Evaluate (Yes / No),2,Abstract reasoning (Abstract reasoning -abstract baseline),Deductive-Baseline,Lt. superior parietal lobule (7),SPM99,MNI,MNI,-27,-60,51,-27,-60,51,4.06,corrected,random,gaps,fMRI,2,Event-related,Functional neuroanatomy of three-term relational reasoning,Neuropsychologia,Deductive,Baseline,74181,-9.61000061035156,-90.8899993896484,40.5900001525879,left,15
5,"Goel, V. and Dolan, R. J.",2001,14,6,28.57,visual,linguistic,contentful / abstract three-term relational (spatial / nonspatial),Evaluate (Yes / No),2,Concrete reasoning (Concrete reasoning -concrete baseline),Deductive-Baseline,Rt. calcarine sulcus/lingual gyrus (17/18),SPM99,MNI,MNI,6,-87,-3,6,-87,-3,4.66,corrected,random,gaps,fMRI,2,Event-related,Functional neuroanatomy of three-term relational reasoning,Neuropsychologia,Deductive,Baseline,105137,-55.3300018310547,-57.4700012207031,-60.2999992370605,right,16
5,"Goel, V. and Dolan, R. J.",2001,14,6,28.57,visual,linguistic,contentful / abstract three-term relational (spatial / nonspatial),Evaluate (Yes / No),2,Concrete reasoning (Concrete reasoning -concrete baseline),Deductive-Baseline,Rt. calcarine sulcus/lingual gyrus (17/18),SPM99,MNI,MNI,9,-96,9,9,-96,9,5.09,corrected,random,gaps,fMRI,2,Event-related,Functional neuroanatomy of three-term relational reasoning,Neuropsychologia,Deductive,Baseline,125831,-46.8600006103516,-78.1699981689453,-41.1599998474121,right,16
5,"Goel, V. and Dolan, R. J.",2001,14,6,28.57,visual,linguistic,contentful / abstract three-term relational (spatial / nonspatial),Evaluate (Yes / No),2,Concrete reasoning (Concrete reasoning -concrete baseline),Deductive-Baseline,Rt. inferior occipital gyrus (18),SPM99,MNI,MNI,33,-87,9,33,-87,9,4.66,corrected,random,gaps,fMRI,2,Event-related,Functional neuroanatomy of three-term relational reasoning,Neuropsychologia,Deductive,Baseline,43681,-7.63000011444092,-91.7900009155273,-38.9400024414062,right,16
5,"Goel, V. and Dolan, R. J.",2001,14,6,28.57,visual,linguistic,contentful / abstract three-term relational (spatial / nonspatial),Evaluate (Yes / No),2,Concrete reasoning (Concrete reasoning -concrete baseline),Deductive-Baseline,Lt. inferior parietal lobule (40),SPM99,MNI,MNI,-42,-51,48,-42,-51,48,5.14,corrected,random,gaps,fMRI,2,Event-related,Functional neuroanatomy of three-term relational reasoning,Neuropsychologia,Deductive,Baseline,16093,-60.2500038146973,-67.1100006103516,43.189998626709,left,16
5,"Goel, V. and Dolan, R. J.",2001,14,6,28.57,visual,linguistic,contentful / abstract three-term relational (spatial / nonspatial),Evaluate (Yes / No),2,Concrete reasoning (Concrete reasoning -concrete baseline),Deductive-Baseline,Rt. inferior parietal lobule (40),SPM99,MNI,MNI,36,-48,48,36,-48,48,3.68,corrected,random,gaps,fMRI,2,Event-related,Functional neuroanatomy of three-term relational reasoning,Neuropsychologia,Deductive,Baseline,93788,38.4500007629395,-86.1500015258789,33.1699981689453,right,16
5,"Goel, V. and Dolan, R. J.",2001,14,6,28.57,visual,linguistic,contentful / abstract three-term relational (spatial / nonspatial),Evaluate (Yes / No),2,Concrete reasoning (Concrete reasoning -concrete baseline),Deductive-Baseline,Lt. superior parietal lobule (7),SPM99,MNI,MNI,-18,-66,57,-18,-66,57,4.68,corrected,random,gaps,fMRI,2,Event-related,Functional neuroanatomy of three-term relational reasoning,Neuropsychologia,Deductive,Baseline,51942,19.0599994659424,-88.8199996948242,41.8000030517578,left,16
5,"Goel, V. and Dolan, R. J.",2001,14,6,28.57,visual,linguistic,contentful / abstract three-term relational (spatial / nonspatial),Evaluate (Yes / No),2,Concrete reasoning (Concrete reasoning -concrete baseline),Deductive-Baseline,Rt. superior parietal lobule (7),SPM99,MNI,MNI,12,-63,57,12,-63,57,*4.03,corrected,random,gaps,fMRI,2,Event-related,Functional neuroanatomy of three-term relational reasoning,Neuropsychologia,Deductive,Baseline,131881,-45.310001373291,-76.9200057983398,45.060001373291,right,16
5,"Goel, V. and Dolan, R. J.",2001,14,6,28.57,visual,linguistic,contentful / abstract three-term relational (spatial / nonspatial),Evaluate (Yes / No),2,Concrete reasoning (Concrete reasoning -concrete baseline),Deductive-Baseline,Precuneus (7),SPM99,MNI,MNI,0,-60,48,0,-60,48,4.64,corrected,random,gaps,fMRI,2,Event-related,Functional neuroanatomy of three-term relational reasoning,Neuropsychologia,Deductive,Baseline,122364,58.4200019836426,-74.9599990844727,31.1100006103516,left,16
5,"Goel, V. and Dolan, R. J.",2001,14,6,28.57,visual,linguistic,contentful / abstract three-term relational (spatial / nonspatial),Evaluate (Yes / No),2,Main effect of content{(Abstract reasoning+baseline)_(Concrete reasoning+baseline)},Deductive-Deductive,Lt. inferior parietal lobule (40),SPM99,MNI,MNI,-48,-39,51,-48,-39,51,5.62,corrected,random,gaps,fMRI,2,Event-related,Functional neuroanatomy of three-term relational reasoning,Neuropsychologia,Deductive,Within_Inference,26498,-70.4000015258789,-47.0800018310547,53.1799964904785,left,17
5,"Goel, V. and Dolan, R. J.",2001,14,6,28.57,visual,linguistic,contentful / abstract three-term relational (spatial / nonspatial),Evaluate (Yes / No),2,Main effect of content{(Abstract reasoning+baseline)_(Concrete reasoning+baseline)},Deductive-Deductive,Lt. superior parietal lobule (7),SPM99,MNI,MNI,-18,-66,57,-18,-66,57,5.25,corrected,random,gaps,fMRI,2,Event-related,Functional neuroanatomy of three-term relational reasoning,Neuropsychologia,Deductive,Within_Inference,51942,19.0599994659424,-88.8199996948242,41.8000030517578,left,17
5,"Goel, V. and Dolan, R. J.",2001,14,6,28.57,visual,linguistic,contentful / abstract three-term relational (spatial / nonspatial),Evaluate (Yes / No),2,Main effect of content{(Abstract reasoning+baseline)_(Concrete reasoning+baseline)},Deductive-Deductive,Rt. superior parietal lobule (7),SPM99,MNI,MNI,33,-54,66,33,-54,66,4.89,corrected,random,gaps,fMRI,2,Event-related,Functional neuroanatomy of three-term relational reasoning,Neuropsychologia,Deductive,Within_Inference,19445,-2.14000010490417,-83.3199996948242,55.25,right,17
5,"Goel, V. and Dolan, R. J.",2001,14,6,28.57,visual,linguistic,contentful / abstract three-term relational (spatial / nonspatial),Evaluate (Yes / No),2,Main effect of content{(Abstract reasoning+baseline)_(Concrete reasoning+baseline)},Deductive-Deductive,Rt. inferior occipital gyrus (19),SPM99,MNI,MNI,48,-75,0,48,-75,0,4.78,corrected,random,gaps,fMRI,2,Event-related,Functional neuroanatomy of three-term relational reasoning,Neuropsychologia,Deductive,Within_Inference,49589,9.65000057220459,-78.2299957275391,-61.5400009155273,right,17
5,"Goel, V. and Dolan, R. J.",2001,14,6,28.57,visual,linguistic,contentful / abstract three-term relational (spatial / nonspatial),Evaluate (Yes / No),2,Main effect of content{(Abstract reasoning+baseline)_(Concrete reasoning+baseline)},Deductive-Deductive,Lt. inferior occipital gyrus (19),SPM99,MNI,MNI,-48,-75,-6,-48,-75,-6,4.93,corrected,random,gaps,fMRI,2,Event-related,Functional neuroanatomy of three-term relational reasoning,Neuropsychologia,Deductive,Within_Inference,161792,-35.939998626709,-70.5900039672852,-61.0299987792969,left,17
5,"Goel, V. and Dolan, R. J.",2001,14,6,28.57,visual,linguistic,contentful / abstract three-term relational (spatial / nonspatial),Evaluate (Yes / No),2,Main effect of content{(Concrete reasoning+baseline)_(abstract reasoning+baseline)},Deductive-Deductive,Rt. calcarine sulcus/lingual gyrus (17/18),SPM99,MNI,MNI,9,-84,0,9,-84,0,Inf,corrected,random,gaps,fMRI,2,Event-related,Functional neuroanatomy of three-term relational reasoning,Neuropsychologia,Deductive,Within_Inference,130675,-59.6499977111816,-56.3499984741211,-57.1600036621094,right,18
5,"Goel, V. and Dolan, R. J.",2001,14,6,28.57,visual,linguistic,contentful / abstract three-term relational (spatial / nonspatial),Evaluate (Yes / No),2,Main effect of content{(Concrete reasoning+baseline)_(abstract reasoning+baseline)},Deductive-Deductive,Lt. calcarine sulcus/lingual gyrus (17/18),SPM99,MNI,MNI,-9,-81,6,-9,-81,6,6.7,corrected,random,gaps,fMRI,2,Event-related,Functional neuroanatomy of three-term relational reasoning,Neuropsychologia,Deductive,Within_Inference,87455,41.7600021362305,-76.0400009155273,-49.7299995422363,left,18
5,"Goel, V. and Dolan, R. J.",2001,14,6,28.57,visual,linguistic,contentful / abstract three-term relational (spatial / nonspatial),Evaluate (Yes / No),2,Main effect of content{(Concrete reasoning+baseline)_(abstract reasoning+baseline)},Deductive-Deductive,Lt. calcarine sulcus/lingual gyrus (17/18),SPM99,MNI,MNI,-6,-93,-6,-6,-93,-6,6.45,corrected,random,gaps,fMRI,2,Event-related,Functional neuroanatomy of three-term relational reasoning,Neuropsychologia,Deductive,Within_Inference,5651,22.560001373291,-76.0999984741211,-60.8199996948242,left,18
5,"Goel, V. and Dolan, R. J.",2001,14,6,28.57,visual,linguistic,contentful / abstract three-term relational (spatial / nonspatial),Evaluate (Yes / No),2,Main effect of reasoning ((Abstract reasoning+concrete reasoning) -(abstract baseline+concrete baseline)),Deductive-Baseline,Rt. cerebellum,SPM99,MNI,MNI,9,-75,27,9,-75,27,6.08,corrected,random,gaps,fMRI,2,Event-related,Functional neuroanatomy of three-term relational reasoning,Neuropsychologia,Deductive,Baseline,38634,-66.6399993896484,-72.0500030517578,-19.1800003051758,right,19
5,"Goel, V. and Dolan, R. J.",2001,14,6,28.57,visual,linguistic,contentful / abstract three-term relational (spatial / nonspatial),Evaluate (Yes / No),2,Main effect of reasoning ((Abstract reasoning+concrete reasoning) -(abstract baseline+concrete baseline)),Deductive-Baseline,Calcarine sulcus/lingual gyrus (17/18),SPM99,MNI,MNI,15,-99,6,15,-99,6,5.81,corrected,random,gaps,fMRI,2,Event-related,Functional neuroanatomy of three-term relational reasoning,Neuropsychologia,Deductive,Baseline,38549,-40.1399993896484,-79.6899948120117,-45.1399993896484,right,19
5,"Goel, V. and Dolan, R. J.",2001,14,6,28.57,visual,linguistic,contentful / abstract three-term relational (spatial / nonspatial),Evaluate (Yes / No),2,Main effect of reasoning ((Abstract reasoning+concrete reasoning) -(abstract baseline+concrete baseline)),Deductive-Baseline,Lt. occipital gyrus (19),SPM99,MNI,MNI,-30,-81,30,-30,-81,30,4.61,corrected,random,gaps,fMRI,2,Event-related,Functional neuroanatomy of three-term relational reasoning,Neuropsychologia,Deductive,Baseline,68854,-23.5,-96.879997253418,7.90999984741211,left,19
5,"Goel, V. and Dolan, R. J.",2001,14,6,28.57,visual,linguistic,contentful / abstract three-term relational (spatial / nonspatial),Evaluate (Yes / No),2,Main effect of reasoning ((Abstract reasoning+concrete reasoning) -(abstract baseline+concrete baseline)),Deductive-Baseline,Rt. occipital gyrus (19),SPM99,MNI,MNI,36,-75,33,36,-75,33,*4.5,corrected,random,gaps,fMRI,2,Event-related,Functional neuroanatomy of three-term relational reasoning,Neuropsychologia,Deductive,Baseline,54190,4.36999988555908,-99.9000015258789,-0.879999995231628,right,19
5,"Goel, V. and Dolan, R. J.",2001,14,6,28.57,visual,linguistic,contentful / abstract three-term relational (spatial / nonspatial),Evaluate (Yes / No),2,Main effect of reasoning ((Abstract reasoning+concrete reasoning) -(abstract baseline+concrete baseline)),Deductive-Baseline,Precuneus (7),SPM99,MNI,MNI,0,-60,48,0,-60,48,5.69,corrected,random,gaps,fMRI,2,Event-related,Functional neuroanatomy of three-term relational reasoning,Neuropsychologia,Deductive,Baseline,122364,58.4200019836426,-74.9599990844727,31.1100006103516,left,19
5,"Goel, V. and Dolan, R. J.",2001,14,6,28.57,visual,linguistic,contentful / abstract three-term relational (spatial / nonspatial),Evaluate (Yes / No),2,Main effect of reasoning ((Abstract reasoning+concrete reasoning) -(abstract baseline+concrete baseline)),Deductive-Baseline,Lt. superior and inferior parietal lobule (40),SPM99,MNI,MNI,-42,-51,48,-42,-51,48,5.64,corrected,random,gaps,fMRI,2,Event-related,Functional neuroanatomy of three-term relational reasoning,Neuropsychologia,Deductive,Baseline,16093,-60.2500038146973,-67.1100006103516,43.189998626709,left,19
5,"Goel, V. and Dolan, R. J.",2001,14,6,28.57,visual,linguistic,contentful / abstract three-term relational (spatial / nonspatial),Evaluate (Yes / No),2,Main effect of reasoning ((Abstract reasoning+concrete reasoning) -(abstract baseline+concrete baseline)),Deductive-Baseline,Rt. superior and inferior parietal lobule (40),SPM99,MNI,MNI,36,-48,48,36,-48,48,5.6,corrected,random,gaps,fMRI,2,Event-related,Functional neuroanatomy of three-term relational reasoning,Neuropsychologia,Deductive,Baseline,93788,38.4500007629395,-86.1500015258789,33.1699981689453,right,19
5,"Goel, V. and Dolan, R. J.",2001,14,6,28.57,visual,linguistic,contentful / abstract three-term relational (spatial / nonspatial),Evaluate (Yes / No),2,Main effect of reasoning ((Abstract reasoning+concrete reasoning) -(abstract baseline+concrete baseline)),Deductive-Baseline,Rt. middle frontal gyrus (6),SPM99,MNI,MNI,30,9,51,30,9,51,4.64,corrected,random,gaps,fMRI,2,Event-related,Functional neuroanatomy of three-term relational reasoning,Neuropsychologia,Deductive,Baseline,76795,14.6400003433228,36.9500007629395,91.7599945068359,right,19
5,"Goel, V. and Dolan, R. J.",2001,14,6,28.57,visual,linguistic,contentful / abstract three-term relational (spatial / nonspatial),Evaluate (Yes / No),2,Main effect of reasoning ((Abstract reasoning+concrete reasoning) -(abstract baseline+concrete baseline)),Deductive-Baseline,Lt. middle frontal l gyrus (6),SPM99,MNI,MNI,-27,3,51,-27,3,51,4.63,corrected,random,gaps,fMRI,2,Event-related,Functional neuroanatomy of three-term relational reasoning,Neuropsychologia,Deductive,Baseline,76779,16.3400001525879,42.1800003051758,89.1800003051758,left,19
5,"Goel, V. and Dolan, R. J.",2001,14,6,28.57,visual,linguistic,contentful / abstract three-term relational (spatial / nonspatial),Evaluate (Yes / No),2,Main effect of reasoning ((Abstract reasoning+concrete reasoning) -(abstract baseline+concrete baseline)),Deductive-Baseline,Bi. dorsal medial frontal gyrus (6),SPM99,MNI,MNI,3,12,51,3,12,51,4.6,corrected,random,gaps,fMRI,2,Event-related,Functional neuroanatomy of three-term relational reasoning,Neuropsychologia,Deductive,Baseline,139887,-62.3499984741211,33.9899978637695,70.4100036621094,right,19
5,"Goel, V. and Dolan, R. J.",2001,14,6,28.57,visual,linguistic,contentful / abstract three-term relational (spatial / nonspatial),Evaluate (Yes / No),2,Main effect of reasoning ((Abstract reasoning+concrete reasoning) -(abstract baseline+concrete baseline)),Deductive-Baseline,Lt. middle frontal gyrus (9),SPM99,MNI,MNI,-42,30,33,-42,30,33,4.63,corrected,random,gaps,fMRI,2,Event-related,Functional neuroanatomy of three-term relational reasoning,Neuropsychologia,Deductive,Baseline,123185,-6.11999988555908,81.370002746582,57.7999992370605,left,19
5,"Goel, V. and Dolan, R. J.",2001,14,6,28.57,visual,linguistic,contentful / abstract three-term relational (spatial / nonspatial),Evaluate (Yes / No),2,Simple effect of content{Abstract reasoning_concrete reasoning},Deductive-Deductive,Lt. inferior parietal lobule (40),SPM99,MNI,MNI,-45,-36,48,-45,-36,48,4.64,corrected,random,gaps,fMRI,2,Event-related,Functional neuroanatomy of three-term relational reasoning,Neuropsychologia,Deductive,Within_Inference,129441,-40.0400009155273,-44.5200004577637,80.0899963378906,left,20
5,"Goel, V. and Dolan, R. J.",2001,14,6,28.57,visual,linguistic,contentful / abstract three-term relational (spatial / nonspatial),Evaluate (Yes / No),2,Simple effect of content{Abstract reasoning_concrete reasoning},Deductive-Deductive,Rt. superior parietal lobule (7),SPM99,MNI,MNI,27,-69,51,27,-69,51,4.30*,corrected,random,gaps,fMRI,2,Event-related,Functional neuroanatomy of three-term relational reasoning,Neuropsychologia,Deductive,Within_Inference,135527,-4.67999982833862,-97.6800003051758,20.8900012969971,right,20
5,"Goel, V. and Dolan, R. J.",2001,14,6,28.57,visual,linguistic,contentful / abstract three-term relational (spatial / nonspatial),Evaluate (Yes / No),2,Simple effect of content{concrete reasoning-Abstract reasoning},Deductive-Deductive,Rt. calcarine sulcus/lingual gyrus (17/18),SPM99,MNI,MNI,9,-84,0,9,-84,0,6.67,corrected,random,gaps,fMRI,2,Event-related,Functional neuroanatomy of three-term relational reasoning,Neuropsychologia,Deductive,Within_Inference,130675,-59.6499977111816,-56.3499984741211,-57.1600036621094,right,21
5,"Goel, V. and Dolan, R. J.",2001,14,6,28.57,visual,linguistic,contentful / abstract three-term relational (spatial / nonspatial),Evaluate (Yes / No),2,Simple effect of content{concrete reasoning-Abstract reasoning},Deductive-Deductive,Lt. calcarine sulcus/lingual gyrus (17/18),SPM99,MNI,MNI,-9,-84,6,-9,-84,6,5.07,corrected,random,gaps,fMRI,2,Event-related,Functional neuroanatomy of three-term relational reasoning,Neuropsychologia,Deductive,Within_Inference,130751,38.370002746582,-76.2200012207031,-52.1300010681152,left,21
5,"Goel, V. and Dolan, R. J.",2001,14,6,28.57,visual,linguistic,contentful / abstract three-term relational (spatial / nonspatial),Evaluate (Yes / No),2,Simple effect of content{concrete reasoning-Abstract reasoning},Deductive-Deductive,Lt. calcarine sulcus/lingual gyrus (17/18),SPM99,MNI,MNI,-12,-81,-12,-12,-81,-12,4.93,corrected,random,gaps,fMRI,2,Event-related,Functional neuroanatomy of three-term relational reasoning,Neuropsychologia,Deductive,Within_Inference,10120,18.2199993133545,-62.7600021362305,-75.7000045776367,left,21
6,"Parsons, L. M. and Osherson, D.",2001,10,5,32,visual,linguistic,deduction reasoning,Evaluate (Yes / No),2,Deduction minus probabilistic reasoning,Deductive-Inductive,R. Inferior frontal (44),MIPS,Talairach,Talairach,53,16,17,58,20,13,3.44,uncorrected,fixed,gaps,PET,NA,Block,New Evidence for Distinct Right and Left Brain Systems for Deductive versus Probabilistic Reasoning,Cerebral Cortex,Deductive,Cross_Inference,30782,70.0400009155273,69.620002746582,15.7700004577637,right,22
6,"Parsons, L. M. and Osherson, D.",2001,10,5,32,visual,linguistic,deduction reasoning,Evaluate (Yes / No),2,Deduction minus probabilistic reasoning,Deductive-Inductive,R. Temporoparietal (39),MIPS,Talairach,Talairach,34,-69,21,38,-70,25,3.69,uncorrected,fixed,gaps,PET,NA,Block,New Evidence for Distinct Right and Left Brain Systems for Deductive versus Probabilistic Reasoning,Cerebral Cortex,Deductive,Cross_Inference,87101,-5.28999996185303,-99.8399963378906,-2.21000003814697,right,22
6,"Parsons, L. M. and Osherson, D.",2001,10,5,32,visual,linguistic,deduction reasoning,Evaluate (Yes / No),2,Deduction minus probabilistic reasoning,Deductive-Inductive,R. Fusiform (37),MIPS,Talairach,Talairach,49,-45,-11,54,-47,-13,3.49,uncorrected,fixed,gaps,PET,NA,Block,New Evidence for Distinct Right and Left Brain Systems for Deductive versus Probabilistic Reasoning,Cerebral Cortex,Deductive,Cross_Inference,118441,17.1700000762939,-40.0200004577637,-90.0200042724609,right,22
