Paper,Authors,Year,Subject,MALE,Mean Year,Stimuli Modality,Linguisticity,Task,Kinds of response,Inference,Contrasts Included,Simplified Contrasts,Location (BA),Software,Original Space,Reported Coordinates,x,y,z,mni_x,mni_y,mni_z,z score,Correction,Effect,Gaps,Scanning Method,Tesla,Design,Title,Journal
3,"Goel, V., Buchel, C., Frith, C. and Dolan, R. J.",2000,11,7,29.4,visual,linguistic,content vs no-content syllogisms,Evaluate (Yes / No),deductive; syllogisms,No-content - preparation,Deductive-Baseline,Lt. inferior frontal lobe (45),SPM97d,MNI,MNI,-44,24,20,-44,24,20,5.34,corrected,random,gaps,fMRI,2,Event-related,Dissociation of mechanisms underlying syllogistic reasoning,Neuroimage
3,"Goel, V., Buchel, C., Frith, C. and Dolan, R. J.",2000,11,7,29.4,visual,linguistic,content vs no-content syllogisms,Evaluate (Yes / No),deductive; syllogisms,No-content - preparation,Deductive-Baseline,Lt. inferior frontal lobe (44),SPM97d,MNI,MNI,-42,14,26,-42,14,26,4.89,corrected,random,gaps,fMRI,2,Event-related,Dissociation of mechanisms underlying syllogistic reasoning,Neuroimage
3,"Goel, V., Buchel, C., Frith, C. and Dolan, R. J.",2000,11,7,29.4,visual,linguistic,content vs no-content syllogisms,Evaluate (Yes / No),deductive; syllogisms,No-content - preparation,Deductive-Baseline,Lt. superior parietal lobe (7),SPM97d,MNI,MNI,-18,-70,52,-18,-70,52,5.09,corrected,random,gaps,fMRI,2,Event-related,Dissociation of mechanisms underlying syllogistic reasoning,Neuroimage
3,"Goel, V., Buchel, C., Frith, C. and Dolan, R. J.",2000,11,7,29.4,visual,linguistic,content vs no-content syllogisms,Evaluate (Yes / No),deductive; syllogisms,No-content - preparation,Deductive-Baseline,Rt. inferior frontal lobe (45),SPM97d,MNI,MNI,46,20,22,46,20,22,4.23,corrected,random,gaps,fMRI,2,Event-related,Dissociation of mechanisms underlying syllogistic reasoning,Neuroimage
3,"Goel, V., Buchel, C., Frith, C. and Dolan, R. J.",2000,11,7,29.4,visual,linguistic,content vs no-content syllogisms,Evaluate (Yes / No),deductive; syllogisms,Content - no-content,Deductive-Deductive,Lt. middle/superior temporal lobe (21/22) ,SPM97d,MNI,MNI,-58,-40,-2,-58,-40,-2,7.66,corrected,random,gaps,fMRI,2,Event-related,Dissociation of mechanisms underlying syllogistic reasoning,Neuroimage
3,"Goel, V., Buchel, C., Frith, C. and Dolan, R. J.",2000,11,7,29.4,visual,linguistic,content vs no-content syllogisms,Evaluate (Yes / No),deductive; syllogisms,Content - no-content,Deductive-Deductive,Lt. inferior frontal lobe (47) ,SPM97d,MNI,MNI,-52,28,-4,-52,28,-4,7.74,corrected,random,gaps,fMRI,2,Event-related,Dissociation of mechanisms underlying syllogistic reasoning,Neuroimage
3,"Goel, V., Buchel, C., Frith, C. and Dolan, R. J.",2000,11,7,29.4,visual,linguistic,content vs no-content syllogisms,Evaluate (Yes / No),deductive; syllogisms,Content - no-content,Deductive-Deductive,Lt. striate cortex (17) & lingual gyri (18) ,SPM97d,MNI,MNI,-8,-78,-12,-8,-78,-12,9.3,corrected,random,gaps,fMRI,2,Event-related,Dissociation of mechanisms underlying syllogistic reasoning,Neuroimage
3,"Goel, V., Buchel, C., Frith, C. and Dolan, R. J.",2000,11,7,29.4,visual,linguistic,content vs no-content syllogisms,Evaluate (Yes / No),deductive; syllogisms,Content - no-content,Deductive-Deductive,Rt. striate cortex (17) & lingual gyri (18),SPM97d,MNI,MNI,12,-76,-10,12,-76,-10,9.07,corrected,random,gaps,fMRI,2,Event-related,Dissociation of mechanisms underlying syllogistic reasoning,Neuroimage
3,"Goel, V., Buchel, C., Frith, C. and Dolan, R. J.",2000,11,7,29.4,visual,linguistic,content vs no-content syllogisms,Evaluate (Yes / No),deductive; syllogisms,Content - no-content,Deductive-Deductive,Rt. striate cortex (17) & lingual gyri (18),SPM97d,MNI,MNI,-8,-72,6,-8,-72,6,-,corrected,random,gaps,fMRI,2,Event-related,Dissociation of mechanisms underlying syllogistic reasoning,Neuroimage
3,"Goel, V., Buchel, C., Frith, C. and Dolan, R. J.",2000,11,7,29.4,visual,linguistic,content vs no-content syllogisms,Evaluate (Yes / No),deductive; syllogisms,No-content - Content,Deductive-Deductive,"Lt. occipital gyrus (18, 19) ",SPM97d,MNI,MNI,-48,-72,-2,-48,-72,-2,7,corrected,random,gaps,fMRI,2,Event-related,Dissociation of mechanisms underlying syllogistic reasoning,Neuroimage
3,"Goel, V., Buchel, C., Frith, C. and Dolan, R. J.",2000,11,7,29.4,visual,linguistic,content vs no-content syllogisms,Evaluate (Yes / No),deductive; syllogisms,No-content - Content,Deductive-Deductive,"Rt. occipital gyrus (18, 19) ",SPM97d,MNI,MNI,50,-70,-6,50,-70,-6,7.9,corrected,random,gaps,fMRI,2,Event-related,Dissociation of mechanisms underlying syllogistic reasoning,Neuroimage
3,"Goel, V., Buchel, C., Frith, C. and Dolan, R. J.",2000,11,7,29.4,visual,linguistic,content vs no-content syllogisms,Evaluate (Yes / No),deductive; syllogisms,No-content - Content,Deductive-Deductive,Lt. superior parietal lobe (7) ,SPM97d,MNI,MNI,-20,-62,42,-20,-62,42,7,corrected,random,gaps,fMRI,2,Event-related,Dissociation of mechanisms underlying syllogistic reasoning,Neuroimage
3,"Goel, V., Buchel, C., Frith, C. and Dolan, R. J.",2000,11,7,29.4,visual,linguistic,content vs no-content syllogisms,Evaluate (Yes / No),deductive; syllogisms,No-content - Content,Deductive-Deductive,Lt. inferior parietal lobe (40) ,SPM97d,MNI,MNI,-42,-34,40,-42,-34,40,7.9,corrected,random,gaps,fMRI,2,Event-related,Dissociation of mechanisms underlying syllogistic reasoning,Neuroimage
3,"Goel, V., Buchel, C., Frith, C. and Dolan, R. J.",2000,11,7,29.4,visual,linguistic,content vs no-content syllogisms,Evaluate (Yes / No),deductive; syllogisms,No-content - Content,Deductive-Deductive,Rt. superior parietal lobe (7) ,SPM97d,MNI,MNI,26,-66,50,26,-66,50,7.3,corrected,random,gaps,fMRI,2,Event-related,Dissociation of mechanisms underlying syllogistic reasoning,Neuroimage
3,"Goel, V., Buchel, C., Frith, C. and Dolan, R. J.",2000,11,7,29.4,visual,linguistic,content vs no-content syllogisms,Evaluate (Yes / No),deductive; syllogisms,No-content - Content,Deductive-Deductive,Rt. inferior parietal lobe (40) ,SPM97d,MNI,MNI,42,-40,44,42,-40,44,7.4,corrected,random,gaps,fMRI,2,Event-related,Dissociation of mechanisms underlying syllogistic reasoning,Neuroimage
3,"Goel, V., Buchel, C., Frith, C. and Dolan, R. J.",2000,11,7,29.4,visual,linguistic,content vs no-content syllogisms,Evaluate (Yes / No),deductive; syllogisms,No-content - Content,Deductive-Deductive,Lt. middle frontal gyrus (6) ,SPM97d,MNI,MNI,-28,2,54,-28,2,54,6.4,corrected,random,gaps,fMRI,2,Event-related,Dissociation of mechanisms underlying syllogistic reasoning,Neuroimage
3,"Goel, V., Buchel, C., Frith, C. and Dolan, R. J.",2000,11,7,29.4,visual,linguistic,content vs no-content syllogisms,Evaluate (Yes / No),deductive; syllogisms,No-content - Content,Deductive-Deductive,Rt. middle frontal gyrus (6) ,SPM97d,MNI,MNI,26,6,56,26,6,56,5.2,corrected,random,gaps,fMRI,2,Event-related,Dissociation of mechanisms underlying syllogistic reasoning,Neuroimage
3,"Goel, V., Buchel, C., Frith, C. and Dolan, R. J.",2000,11,7,29.4,visual,linguistic,content vs no-content syllogisms,Evaluate (Yes / No),deductive; syllogisms,No-content - Content,Deductive-Deductive,Lt. precentral gyrus (6) ,SPM97d,MNI,MNI,-56,6,18,-56,6,18,6.67,corrected,random,gaps,fMRI,2,Event-related,Dissociation of mechanisms underlying syllogistic reasoning,Neuroimage
3,"Goel, V., Buchel, C., Frith, C. and Dolan, R. J.",2000,11,7,29.4,visual,linguistic,content vs no-content syllogisms,Evaluate (Yes / No),deductive; syllogisms,No-content - Content,Deductive-Deductive,Rt. precentral gyrus (6),SPM97d,MNI,MNI,56,8,26,56,8,26,5..16,corrected,random,gaps,fMRI,2,Event-related,Dissociation of mechanisms underlying syllogistic reasoning,Neuroimage
3,"Goel, V., Buchel, C., Frith, C. and Dolan, R. J.",2000,11,7,29.4,visual,linguistic,content vs no-content syllogisms,Evaluate (Yes / No),deductive; syllogisms,Incongruent - Congruent,Deductive-Deductive,Rt. superior frontal gyrus (8),SPM97d,MNI,MNI,10,30,54,10,30,54,4.36,corrected,random,gaps,fMRI,2,Event-related,Dissociation of mechanisms underlying syllogistic reasoning,Neuroimage
3,"Goel, V., Buchel, C., Frith, C. and Dolan, R. J.",2000,11,7,29.4,visual,linguistic,content vs no-content syllogisms,Evaluate (Yes / No),deductive; syllogisms,Incongruent - Congruent,Deductive-Deductive,Rt. lateral middle/inferior frontal gyrus (46/45),SPM97d,MNI,MNI,54,28,26,54,28,26,4.3,corrected,random,gaps,fMRI,2,Event-related,Dissociation of mechanisms underlying syllogistic reasoning,Neuroimage
4,"Christoff, K., Prabhakaran, V., Dorfman, J., Zhao, Z., Kroger, J. K., Holyoak, K. J. and Gabrieli, J. D.",2001,10,4,22.2,visual,nonlinguistic,3 x 3 RPM (0- / 1- / 2- relatioanal),four choice alternatives,relational,2-relational vs 1-relational,Inductive-Inductive,L. Inferior frontal gyrus  (44),SPM99b,Brett,Talairach,-44,4,33,-44,2,36,3.65,corrected,random,full,fMRI,1.5,Block,Rostrolateral prefrontal cortex involvement in relational integration during reasoning,Neuroimage
4,"Christoff, K., Prabhakaran, V., Dorfman, J., Zhao, Z., Kroger, J. K., Holyoak, K. J. and Gabrieli, J. D.",2001,10,4,22.2,visual,nonlinguistic,3 x 3 RPM (0- / 1- / 2- relatioanal),four choice alternatives,relational,2-relational vs 1-relational,Inductive-Inductive,L. Precentral gyrus (6),SPM99b,Brett,Talairach,-38,0,37,-38,-2,40,3.59,corrected,random,full,fMRI,1.5,Block,Rostrolateral prefrontal cortex involvement in relational integration during reasoning,Neuroimage
4,"Christoff, K., Prabhakaran, V., Dorfman, J., Zhao, Z., Kroger, J. K., Holyoak, K. J. and Gabrieli, J. D.",2001,10,4,22.2,visual,nonlinguistic,3 x 3 RPM (0- / 1- / 2- relatioanal),four choice alternatives,relational,2-relational vs 1-relational,Inductive-Inductive,L. Middle frontal gyrus  (10),SPM99b,Brett,Talairach,-34,50,9,-34,51,12,3.33,corrected,random,full,fMRI,1.5,Block,Rostrolateral prefrontal cortex involvement in relational integration during reasoning,Neuroimage
4,"Christoff, K., Prabhakaran, V., Dorfman, J., Zhao, Z., Kroger, J. K., Holyoak, K. J. and Gabrieli, J. D.",2001,10,4,22.2,visual,nonlinguistic,3 x 3 RPM (0- / 1- / 2- relatioanal),four choice alternatives,relational,2-relational vs 1-relational,Inductive-Inductive,L. Head of caudate (-),SPM99b,Brett,Talairach,-14,2,4,-14,2,4,4.62,corrected,random,full,fMRI,1.5,Block,Rostrolateral prefrontal cortex involvement in relational integration during reasoning,Neuroimage
4,"Christoff, K., Prabhakaran, V., Dorfman, J., Zhao, Z., Kroger, J. K., Holyoak, K. J. and Gabrieli, J. D.",2001,10,4,22.2,visual,nonlinguistic,3 x 3 RPM (0- / 1- / 2- relatioanal),four choice alternatives,relational,2-relational vs 1-relational,Inductive-Inductive,R. Middle frontal gyrus (46),SPM99b,Brett,Talairach,38,26,13,38,26,16,3.48,corrected,random,full,fMRI,1.5,Block,Rostrolateral prefrontal cortex involvement in relational integration during reasoning,Neuroimage
4,"Christoff, K., Prabhakaran, V., Dorfman, J., Zhao, Z., Kroger, J. K., Holyoak, K. J. and Gabrieli, J. D.",2001,10,4,22.2,visual,nonlinguistic,3 x 3 RPM (0- / 1- / 2- relatioanal),four choice alternatives,relational,2-relational vs 1-relational,Inductive-Inductive,R. Middle frontal gyrus (9),SPM99b,Brett,Talairach,28,8,36,28,6,40,3.12,corrected,random,full,fMRI,1.5,Block,Rostrolateral prefrontal cortex involvement in relational integration during reasoning,Neuroimage
4,"Christoff, K., Prabhakaran, V., Dorfman, J., Zhao, Z., Kroger, J. K., Holyoak, K. J. and Gabrieli, J. D.",2001,10,4,22.2,visual,nonlinguistic,3 x 3 RPM (0- / 1- / 2- relatioanal),four choice alternatives,relational,2-relational vs 1-relational,Inductive-Inductive,R. Head of caudate,SPM99b,Brett,Talairach,10,6,4,10,6,5,4.35,corrected,random,full,fMRI,1.5,Block,Rostrolateral prefrontal cortex involvement in relational integration during reasoning,Neuroimage
5,"Goel, V. and Dolan, R. J.",2001,14,6,28.57,visual,linguistic,contentful / abstract three-term relational (spatial / nonspatial),Evaluate (Yes / No),relational,Main effect of reasoning ((Abstract reasoning+concrete reasoning) -(abstract baseline+concrete baseline)),Deductive-Baseline,Rt. cerebellum,SPM99,MNI,MNI,9,-75,27,9,-75,27,6.08,corrected,random,gaps,fMRI,2,Event-related,Functional neuroanatomy of three-term relational reasoning,Neuropsychologia
5,"Goel, V. and Dolan, R. J.",2001,14,6,28.57,visual,linguistic,contentful / abstract three-term relational (spatial / nonspatial),Evaluate (Yes / No),relational,Main effect of reasoning ((Abstract reasoning+concrete reasoning) -(abstract baseline+concrete baseline)),Deductive-Baseline,Rt. cerebellum,SPM99,MNI,MNI,33,-66,-51,33,-66,-51,5.43,corrected,random,gaps,fMRI,2,Event-related,Functional neuroanatomy of three-term relational reasoning,Neuropsychologia
5,"Goel, V. and Dolan, R. J.",2001,14,6,28.57,visual,linguistic,contentful / abstract three-term relational (spatial / nonspatial),Evaluate (Yes / No),relational,Main effect of reasoning ((Abstract reasoning+concrete reasoning) -(abstract baseline+concrete baseline)),Deductive-Baseline,Rt. cerebellum,SPM99,MNI,MNI,30,-60,-33,30,-60,-33,4.98,corrected,random,gaps,fMRI,2,Event-related,Functional neuroanatomy of three-term relational reasoning,Neuropsychologia
5,"Goel, V. and Dolan, R. J.",2001,14,6,28.57,visual,linguistic,contentful / abstract three-term relational (spatial / nonspatial),Evaluate (Yes / No),relational,Main effect of reasoning ((Abstract reasoning+concrete reasoning) -(abstract baseline+concrete baseline)),Deductive-Baseline,Rt. cerebellum,SPM99,MNI,MNI,33,-48,-45,33,-48,-45,4.87,corrected,random,gaps,fMRI,2,Event-related,Functional neuroanatomy of three-term relational reasoning,Neuropsychologia
5,"Goel, V. and Dolan, R. J.",2001,14,6,28.57,visual,linguistic,contentful / abstract three-term relational (spatial / nonspatial),Evaluate (Yes / No),relational,Main effect of reasoning ((Abstract reasoning+concrete reasoning) -(abstract baseline+concrete baseline)),Deductive-Baseline,Lt. cerebellum,SPM99,MNI,MNI,-6,-75,-33,-6,-75,-33,6.01,corrected,random,gaps,fMRI,2,Event-related,Functional neuroanatomy of three-term relational reasoning,Neuropsychologia
5,"Goel, V. and Dolan, R. J.",2001,14,6,28.57,visual,linguistic,contentful / abstract three-term relational (spatial / nonspatial),Evaluate (Yes / No),relational,Main effect of reasoning ((Abstract reasoning+concrete reasoning) -(abstract baseline+concrete baseline)),Deductive-Baseline,Lt. cerebellum,SPM99,MNI,MNI,-33,-54,-39,-33,-54,-39,5.19,corrected,random,gaps,fMRI,2,Event-related,Functional neuroanatomy of three-term relational reasoning,Neuropsychologia
5,"Goel, V. and Dolan, R. J.",2001,14,6,28.57,visual,linguistic,contentful / abstract three-term relational (spatial / nonspatial),Evaluate (Yes / No),relational,Main effect of reasoning ((Abstract reasoning+concrete reasoning) -(abstract baseline+concrete baseline)),Deductive-Baseline,Lt. cerebellum,SPM99,MNI,MNI,-42,-60,-33,-42,-60,-33,4.86,corrected,random,gaps,fMRI,2,Event-related,Functional neuroanatomy of three-term relational reasoning,Neuropsychologia
5,"Goel, V. and Dolan, R. J.",2001,14,6,28.57,visual,linguistic,contentful / abstract three-term relational (spatial / nonspatial),Evaluate (Yes / No),relational,Main effect of reasoning ((Abstract reasoning+concrete reasoning) -(abstract baseline+concrete baseline)),Deductive-Baseline,Calcarine sulcus/lingual gyrus (17/18),SPM99,MNI,MNI,15,-99,6,15,-99,6,5.81,corrected,random,gaps,fMRI,2,Event-related,Functional neuroanatomy of three-term relational reasoning,Neuropsychologia
5,"Goel, V. and Dolan, R. J.",2001,14,6,28.57,visual,linguistic,contentful / abstract three-term relational (spatial / nonspatial),Evaluate (Yes / No),relational,Main effect of reasoning ((Abstract reasoning+concrete reasoning) -(abstract baseline+concrete baseline)),Deductive-Baseline,Lt. occipital gyrus (19),SPM99,MNI,MNI,-30,-81,30,-30,-81,30,4.61,corrected,random,gaps,fMRI,2,Event-related,Functional neuroanatomy of three-term relational reasoning,Neuropsychologia
5,"Goel, V. and Dolan, R. J.",2001,14,6,28.57,visual,linguistic,contentful / abstract three-term relational (spatial / nonspatial),Evaluate (Yes / No),relational,Main effect of reasoning ((Abstract reasoning+concrete reasoning) -(abstract baseline+concrete baseline)),Deductive-Baseline,Rt. occipital gyrus (19),SPM99,MNI,MNI,36,-75,33,36,-75,33,*4.5,corrected,random,gaps,fMRI,2,Event-related,Functional neuroanatomy of three-term relational reasoning,Neuropsychologia
5,"Goel, V. and Dolan, R. J.",2001,14,6,28.57,visual,linguistic,contentful / abstract three-term relational (spatial / nonspatial),Evaluate (Yes / No),relational,Main effect of reasoning ((Abstract reasoning+concrete reasoning) -(abstract baseline+concrete baseline)),Deductive-Baseline,Precuneus (7),SPM99,MNI,MNI,0,-60,48,0,-60,48,5.69,corrected,random,gaps,fMRI,2,Event-related,Functional neuroanatomy of three-term relational reasoning,Neuropsychologia
5,"Goel, V. and Dolan, R. J.",2001,14,6,28.57,visual,linguistic,contentful / abstract three-term relational (spatial / nonspatial),Evaluate (Yes / No),relational,Main effect of reasoning ((Abstract reasoning+concrete reasoning) -(abstract baseline+concrete baseline)),Deductive-Baseline,Lt. superior and inferior parietal lobule (40),SPM99,MNI,MNI,-42,-51,48,-42,-51,48,5.64,corrected,random,gaps,fMRI,2,Event-related,Functional neuroanatomy of three-term relational reasoning,Neuropsychologia
5,"Goel, V. and Dolan, R. J.",2001,14,6,28.57,visual,linguistic,contentful / abstract three-term relational (spatial / nonspatial),Evaluate (Yes / No),relational,Main effect of reasoning ((Abstract reasoning+concrete reasoning) -(abstract baseline+concrete baseline)),Deductive-Baseline,Rt. superior and inferior parietal lobule (40),SPM99,MNI,MNI,36,-48,48,36,-48,48,5.6,corrected,random,gaps,fMRI,2,Event-related,Functional neuroanatomy of three-term relational reasoning,Neuropsychologia
5,"Goel, V. and Dolan, R. J.",2001,14,6,28.57,visual,linguistic,contentful / abstract three-term relational (spatial / nonspatial),Evaluate (Yes / No),relational,Main effect of reasoning ((Abstract reasoning+concrete reasoning) -(abstract baseline+concrete baseline)),Deductive-Baseline,Rt. caudate nucleus/accumbens,SPM99,MNI,MNI,15,6,0,15,6,0,5.14,corrected,random,gaps,fMRI,2,Event-related,Functional neuroanatomy of three-term relational reasoning,Neuropsychologia
5,"Goel, V. and Dolan, R. J.",2001,14,6,28.57,visual,linguistic,contentful / abstract three-term relational (spatial / nonspatial),Evaluate (Yes / No),relational,Main effect of reasoning ((Abstract reasoning+concrete reasoning) -(abstract baseline+concrete baseline)),Deductive-Baseline,Lt. caudate nucleus/accumbens,SPM99,MNI,MNI,-18,0,-3,-18,0,-3,*4.13,corrected,random,gaps,fMRI,2,Event-related,Functional neuroanatomy of three-term relational reasoning,Neuropsychologia
5,"Goel, V. and Dolan, R. J.",2001,14,6,28.57,visual,linguistic,contentful / abstract three-term relational (spatial / nonspatial),Evaluate (Yes / No),relational,Main effect of reasoning ((Abstract reasoning+concrete reasoning) -(abstract baseline+concrete baseline)),Deductive-Baseline,Rt. middle frontal gyrus (6),SPM99,MNI,MNI,30,9,51,30,9,51,4.64,corrected,random,gaps,fMRI,2,Event-related,Functional neuroanatomy of three-term relational reasoning,Neuropsychologia
5,"Goel, V. and Dolan, R. J.",2001,14,6,28.57,visual,linguistic,contentful / abstract three-term relational (spatial / nonspatial),Evaluate (Yes / No),relational,Main effect of reasoning ((Abstract reasoning+concrete reasoning) -(abstract baseline+concrete baseline)),Deductive-Baseline,Lt. middle frontal l gyrus (6),SPM99,MNI,MNI,-27,3,51,-27,3,51,4.63,corrected,random,gaps,fMRI,2,Event-related,Functional neuroanatomy of three-term relational reasoning,Neuropsychologia
